date_key,ticker,stock_close_price,stock_volume,active_disaster_count,nearby_disaster_count,nearest_city_id,nearest_city_name,nearest_city_country,nearest_city_latitude,nearest_city_longitude,nearest_disaster_distance_km,year,month,day,is_weekend,company_name,sector
2024-12-26,AIG,73.34,1652966,13,0,US-MIAMI,Miami,United States,25.7617,-80.1918,8645.37,2024,12,26,False,American International Group,Insurance
