date_key,ticker,stock_close_price,stock_volume,active_disaster_count,nearby_disaster_count,nearest_city_id,nearest_city_name,nearest_city_country,nearest_city_latitude,nearest_city_longitude,nearest_disaster_distance_km,year,month,day,is_weekend,company_name,sector
2025-03-27,BRK-B,534.52,5154608,6,0,US-DALLAS,Dallas,United States,32.7767,-96.797,274.96,2025,3,27,False,Berkshire Hathaway Inc. Class B,Insurance
