event_id,event_title,category_id,category_name,date,longitude,latitude,nearest_city_id,nearest_city_name,nearest_city_country,nearest_city_latitude,nearest_city_longitude,nearest_disaster_distance_km
EONET_19769,Wildfire in Thailand 1028482,wildfires,Wildfires,2026-04-08,100.7313464863159,17.561202225069067,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12379.23
EONET_19787,Wildfire in Thailand 1028496,wildfires,Wildfires,2026-04-08,98.42510111504606,14.695458247957225,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12781.13
EONET_19788,Wildfire in Sudan 1028485,wildfires,Wildfires,2026-04-08,32.89692638802807,8.722408016965785,US-MIAMI,Miami,United States,25.7617,-80.1918,11836.74
EONET_19420,"SUNNY Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-04-08,-96.225036,36.779277,US-DALLAS,Dallas,United States,32.7767,-96.797,448.12
EONET_19567,"Turkey Creek Wildfire, Letcher, Kentucky",wildfires,Wildfires,2026-04-08,-83.06410789,37.04750498,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,1021.48
EONET_19438,"Tige - West Celina RX Prescribed Fire, Perry, Indiana",wildfires,Wildfires,2026-04-08,-86.6266,38.2051,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,970.88
EONET_19426,"RX BO/MAG Chickalah Mtn Prescribed Fire, Yell, Arkansas",wildfires,Wildfires,2026-04-08,-93.426325,35.1749,US-DALLAS,Dallas,United States,32.7767,-96.797,409.48
EONET_19427,"DeSoto BB 7310 C-7 RX Prescribed Fire, Perry, Mississippi",wildfires,Wildfires,2026-04-08,-88.859583,31.05635,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,169.07
EONET_19429,"Bienville CPT 5 7 RX Prescribed Fire, Scott, Mississippi",wildfires,Wildfires,2026-04-08,-89.6524,32.5163,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,288.01
EONET_19434,"Holly Springs IU 14-1 RX Prescribed Fire, Tippah, Mississippi",wildfires,Wildfires,2026-04-08,-89.0287,34.8459,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,553.0
EONET_19437,"Homochitto BB51 Sub2 RX Prescribed Fire, Franklin, Mississippi",wildfires,Wildfires,2026-04-08,-90.984,31.402,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,183.42
EONET_19421,"SNF Stark Tract RX Prescribed Fire, Newton, Texas",wildfires,Wildfires,2026-04-08,-93.626833,31.174617,US-HOUSTON,Houston,United States,29.7604,-95.3698,229.41
EONET_19436,"SHNF C-26/C-27/C-28 RX Prescribed Fire, Montgomery, Texas",wildfires,Wildfires,2026-04-08,-95.652333,30.529633,US-HOUSTON,Houston,United States,29.7604,-95.3698,89.75
EONET_19435,"SHNF C-51 RX Prescribed Fire, Walker, Texas",wildfires,Wildfires,2026-04-08,-95.569167,30.536367,US-HOUSTON,Houston,United States,29.7604,-95.3698,88.39
EONET_19430,"RX Key Mountain East Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-04-08,-94.096898,34.761897,US-DALLAS,Dallas,United States,32.7767,-96.797,333.17
EONET_19433,"RX Spud Rock Prescribed Fire, Franklin, Arkansas",wildfires,Wildfires,2026-04-08,-93.9,35.734,US-DALLAS,Dallas,United States,32.7767,-96.797,423.06
EONET_19423,"RX Fourche Valley Unit 1 and 2 Prescribed Fire, Yell, Arkansas",wildfires,Wildfires,2026-04-08,-93.666667,34.933333,US-DALLAS,Dallas,United States,32.7767,-96.797,375.54
EONET_19431,"RX County Liine Prescribed Fire, Newton, Arkansas",wildfires,Wildfires,2026-04-08,-93.523297,35.845119,US-DALLAS,Dallas,United States,32.7767,-96.797,454.71
EONET_19859,"Piton de la Fournaise, Reunion (France)",volcanoes,Volcanoes,2026-04-08,55.708,-21.244,US-MIAMI,Miami,United States,25.7617,-80.1918,15510.49
EONET_19428,"School House B RX Prescribed Fire, Clay, Alabama",wildfires,Wildfires,2026-04-07,-86.091944,33.155833,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,518.73
EONET_19593,Flood in Philippines 1103838,floods,Floods,2026-04-07,125.3970848,6.8303517,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,11443.42
EONET_19465,Wildfire in Russian Federation 1028236,wildfires,Wildfires,2026-04-07,132.2380501949027,48.644257479176055,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7909.29
EONET_19466,Wildfire in Australia 1028237,wildfires,Wildfires,2026-04-07,128.5432714747107,-16.32533977956783,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12766.31
EONET_19516,Wildfire in Thailand 1028287,wildfires,Wildfires,2026-04-07,102.08287513020322,18.107236172904408,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12247.9
EONET_19517,Wildfire in Australia 1028291,wildfires,Wildfires,2026-04-07,135.60227835024833,-19.522199472009532,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12349.11
EONET_19606,Wildfire in India 1028337,wildfires,Wildfires,2026-04-07,82.93991473880995,26.883237758063704,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12304.71
EONET_19607,Wildfire in India 1028346,wildfires,Wildfires,2026-04-07,82.92682400641752,26.877598233075833,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12305.75
EONET_19608,Wildfire in Nicaragua 1028347,wildfires,Wildfires,2026-04-07,-86.57858927990024,13.695603078044831,US-MIAMI,Miami,United States,25.7617,-80.1918,1498.22
EONET_19609,Wildfire in Laos 1028331,wildfires,Wildfires,2026-04-07,102.85460766084098,18.440833152509455,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12170.6
EONET_19704,Wildfire in Thailand 1028419,wildfires,Wildfires,2026-04-07,102.10678797749111,17.925565542025502,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12262.98
EONET_19705,Wildfire in Laos 1028420,wildfires,Wildfires,2026-04-07,103.16706052889053,19.05865979105536,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12095.55
EONET_19706,"Wildfire in Thailand, Myanmar 1028436",wildfires,Wildfires,2026-04-07,99.18646553075378,13.702559547021997,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12826.86
EONET_19748,Wildfire in Sudan 1028443,wildfires,Wildfires,2026-04-07,32.9623250063369,8.800061603276145,US-MIAMI,Miami,United States,25.7617,-80.1918,11838.59
EONET_19749,Wildfire in Myanmar 1028452,wildfires,Wildfires,2026-04-07,97.57885703927894,19.223749140001058,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12406.49
EONET_19750,Wildfire in Thailand 1028466,wildfires,Wildfires,2026-04-07,99.83586645603587,18.987888480719374,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12300.3
EONET_19789,Wildfire in India 1028486,wildfires,Wildfires,2026-04-07,80.77500307382856,19.51190594576083,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,13150.66
EONET_19409,"Compartment 156 RX Prescribed Fire, Putnam, Georgia",wildfires,Wildfires,2026-04-07,-83.376383,33.407033,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,740.72
EONET_19432,"Mainline Wildfire, Polk, Texas",wildfires,Wildfires,2026-04-07,-94.638858,30.492511,US-HOUSTON,Houston,United States,29.7604,-95.3698,107.56
EONET_19422,"RX D2 Hog Sapphire Prescribed Fire, Ravalli, Montana",wildfires,Wildfires,2026-04-07,-113.877617,46.164317,US-DENVER,Denver,United States,39.7392,-104.9903,1015.45
EONET_19448,"Homochitto BB 6 South RX Prescribed Fire, Lincoln, Mississippi",wildfires,Wildfires,2026-04-07,-90.73,31.635,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,197.52
EONET_19449,"Bienville CPT 41 RX Prescribed Fire, Scott, Mississippi",wildfires,Wildfires,2026-04-07,-89.5682,32.4037,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,276.89
EONET_19450,"Bienville CPT 31 32 cont  RX Prescribed Fire, Scott, Mississippi",wildfires,Wildfires,2026-04-07,-89.6599,32.4098,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,276.18
EONET_19444,"Holly Springs IU 26-2 RX Prescribed Fire, Benton, Mississippi",wildfires,Wildfires,2026-04-07,-89.2329,34.7893,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,543.71
EONET_19446,"RX Bald Knob Prescribed Fire, Crawford, Arkansas",wildfires,Wildfires,2026-04-07,-94.3093,35.6695,US-DALLAS,Dallas,United States,32.7767,-96.797,394.66
EONET_19447,"RX BO/MAG Carter Mtn Prescribed Fire, Logan, Arkansas",wildfires,Wildfires,2026-04-07,-93.395096,35.218256,US-DALLAS,Dallas,United States,32.7767,-96.797,414.75
EONET_19458,"MULL Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-04-07,-96.362972,36.539489,US-DALLAS,Dallas,United States,32.7767,-96.797,420.28
EONET_19443,"RX PCS East Horseshoe 2 Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-04-07,-94.254627,34.783517,US-DALLAS,Dallas,United States,32.7767,-96.797,324.02
EONET_19452,"SHNF C-14/C-15 RX Prescribed Fire, Montgomery, Texas",wildfires,Wildfires,2026-04-07,-95.728667,30.52045,US-HOUSTON,Houston,United States,29.7604,-95.3698,91.29
EONET_19445,"RX FORKS 5 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-04-07,-93.738056,34.525556,US-DALLAS,Dallas,United States,32.7767,-96.797,343.46
EONET_19455,"SHNF C-43N RX Prescribed Fire, Walker, Texas",wildfires,Wildfires,2026-04-07,-95.57925,30.524133,US-HOUSTON,Houston,United States,29.7604,-95.3698,87.28
EONET_19454,"RX Reeve&#039;s Fork Prescribed Fire, Newton, Arkansas",wildfires,Wildfires,2026-04-07,-93.464358,35.808903,US-DALLAS,Dallas,United States,32.7767,-96.797,455.36
EONET_19459,"SUNNY SLOPES Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-04-07,-96.616347,36.463582,US-DALLAS,Dallas,United States,32.7767,-96.797,410.3
EONET_19456,"RX CALE BU 30-33 Prescribed Fire, Rapides, Louisiana",wildfires,Wildfires,2026-04-07,-92.562217,31.197633,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,275.8
EONET_19451,"RX VANDERSLICE UNIT 8 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-04-07,-93.484417,34.671333,US-DALLAS,Dallas,United States,32.7767,-96.797,371.77
EONET_19442,"C-75A FM RX Prescribed Fire, Berkeley, South Carolina",wildfires,Wildfires,2026-04-07,-79.870556,33.201972,US-MIAMI,Miami,United States,25.7617,-80.1918,827.9
EONET_19417,"Meadow View Wildfire, Potter, Texas",wildfires,Wildfires,2026-04-06,-101.813616,35.469041,US-DALLAS,Dallas,United States,32.7767,-96.797,550.21
EONET_19413,"Meadow View Wildfire, Potter, Texas",wildfires,Wildfires,2026-04-06,-101.832244,35.468784,US-DENVER,Denver,United States,39.7392,-104.9903,550.25
EONET_19460,"rx-Lapham Good Oak 2026 Prescribed Fire, Waukesha, Wisconsin",wildfires,Wildfires,2026-04-06,-88.3992015,43.0403647,US-DALLAS,Dallas,United States,32.7767,-96.797,1356.77
EONET_19376,Wildfire in Australia 1028218,wildfires,Wildfires,2026-04-06,128.3692566608866,-15.731795329081466,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12744.02
EONET_19377,Wildfire in Mongolia 1028219,wildfires,Wildfires,2026-04-06,115.78281860426753,49.28756597876336,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8743.71
EONET_19390,Wildfire in United States 1028227,wildfires,Wildfires,2026-04-06,-96.3197936196026,38.91899445788966,US-DALLAS,Dallas,United States,32.7767,-96.797,684.34
EONET_19467,Wildfire in Thailand 1028238,wildfires,Wildfires,2026-04-06,101.80274244685963,15.973555377436302,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12458.98
EONET_19518,Wildfire in Thailand 1028292,wildfires,Wildfires,2026-04-06,97.87880808805856,18.08491180510639,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12496.79
EONET_19519,Wildfire in India 1028283,wildfires,Wildfires,2026-04-06,80.9628466759735,19.5568062796711,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,13139.31
EONET_19520,Wildfire in India 1028284,wildfires,Wildfires,2026-04-06,82.90844256116571,27.09474691168079,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12283.71
EONET_19521,Wildfire in Laos 1028288,wildfires,Wildfires,2026-04-06,102.99372974559596,18.49607870708877,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12157.09
EONET_19522,Wildfire in Laos 1028300,wildfires,Wildfires,2026-04-06,105.0647453181585,18.195679981805988,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12055.22
EONET_19523,Wildfire in Laos 1028301,wildfires,Wildfires,2026-04-06,103.50692813060478,18.67248108240052,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12109.64
EONET_19524,Wildfire in Laos 1028302,wildfires,Wildfires,2026-04-06,104.02104247252585,19.780586217570878,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11978.13
EONET_19610,Wildfire in Laos 1028348,wildfires,Wildfires,2026-04-06,104.42491340421688,18.438604012097272,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12073.73
EONET_19611,Wildfire in India 1028326,wildfires,Wildfires,2026-04-06,81.13766127057659,19.475317588944463,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,13141.6
EONET_19612,Wildfire in Sudan 1028328,wildfires,Wildfires,2026-04-06,30.337516884954365,9.160219631133002,US-MIAMI,Miami,United States,25.7617,-80.1918,11568.81
EONET_19663,Wildfire in Guinea 1028363,wildfires,Wildfires,2026-04-06,-13.33056896765436,11.32134300930628,US-MIAMI,Miami,United States,25.7617,-80.1918,7159.16
EONET_19664,Wildfire in Laos 1028400,wildfires,Wildfires,2026-04-06,101.87949643110454,20.06443887416467,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12081.31
EONET_19665,Wildfire in Laos 1028401,wildfires,Wildfires,2026-04-06,101.39747969345167,19.104064413692555,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12197.93
EONET_19666,Wildfire in Australia 1028402,wildfires,Wildfires,2026-04-06,136.17873691953739,-19.617820050920887,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12305.04
EONET_19707,Wildfire in Thailand 1028437,wildfires,Wildfires,2026-04-06,98.41695480348307,19.506543155023426,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12333.0
EONET_19708,Wildfire in Laos 1028421,wildfires,Wildfires,2026-04-06,103.33974392850835,18.67812821434813,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12119.41
EONET_19709,Wildfire in Honduras 1028422,wildfires,Wildfires,2026-04-06,-86.17572323006243,14.299254474023508,US-MIAMI,Miami,United States,25.7617,-80.1918,1418.96
EONET_19751,Wildfire in Sudan 1028444,wildfires,Wildfires,2026-04-06,33.07754305842422,8.91648408249457,US-MIAMI,Miami,United States,25.7617,-80.1918,11842.99
EONET_19790,Wildfire in Thailand 1028491,wildfires,Wildfires,2026-04-06,100.42442970980376,18.087221261755236,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12349.1
EONET_19572,"Big Wilson RX Prescribed Fire, Bath, Virginia",wildfires,Wildfires,2026-04-06,-79.821194,37.951306,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,1296.57
EONET_19589,"Comers Rock RX Prescribed Fire, Wythe, Virginia",wildfires,Wildfires,2026-04-06,-81.191833,36.7655,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,1118.94
EONET_19453,"LON - Auger Springs RX Prescribed Fire, Laurel, Kentucky",wildfires,Wildfires,2026-04-06,-84.229,36.969,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,949.62
EONET_19408,"Compartment 163/164 RX Prescribed Fire, Putnam, Georgia",wildfires,Wildfires,2026-04-06,-83.464333,33.36415,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,731.26
EONET_19407,"Compartment 135 RX Prescribed Fire, Putnam, Georgia",wildfires,Wildfires,2026-04-06,-83.505083,33.198667,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,719.04
EONET_19462,"RX East Horseshoe Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-04-06,-94.260589,34.766957,US-DALLAS,Dallas,United States,32.7767,-96.797,322.37
EONET_19461,"RX MOUNT IDA 23 24 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-04-06,-93.649722,34.524444,US-DALLAS,Dallas,United States,32.7767,-96.797,350.16
EONET_19349,"Holly Springs IU 81-1 83-1 RX Prescribed Fire, Lafayette, Mississippi",wildfires,Wildfires,2026-04-06,-89.382263,34.49759,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,509.68
EONET_19351,"EASTER PASTURE Wildfire, Hendry, Florida",wildfires,Wildfires,2026-04-05,-81.0269444,26.4713889,US-MIAMI,Miami,United States,25.7617,-80.1918,114.8
EONET_19391,Wildfire in Russian Federation 1028221,wildfires,Wildfires,2026-04-05,48.83329586761586,46.10069419295233,US-DENVER,Denver,United States,39.7392,-104.9903,10121.33
EONET_19392,Wildfire in Australia 1028225,wildfires,Wildfires,2026-04-05,131.36470864548977,-17.807466462875908,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12611.87
EONET_19484,Wildfire in Australia 1028279,wildfires,Wildfires,2026-04-05,131.23845747829807,-17.779197241204187,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12621.16
EONET_19525,Wildfire in India 1028285,wildfires,Wildfires,2026-04-05,81.15331482571246,19.28933533765142,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,13160.48
EONET_19526,Wildfire in India 1028286,wildfires,Wildfires,2026-04-05,80.92115995831655,19.254019712736014,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,13172.47
EONET_19541,Wildfire in Thailand 1028310,wildfires,Wildfires,2026-04-05,104.30916356114089,16.93978040425672,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12215.07
EONET_19542,Wildfire in Laos 1028311,wildfires,Wildfires,2026-04-05,101.94613990252242,18.680265184876728,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12203.92
EONET_19543,Wildfire in Thailand 1028321,wildfires,Wildfires,2026-04-05,99.9299980919842,15.662508842169265,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12601.75
EONET_19613,Wildfire in Laos 1028332,wildfires,Wildfires,2026-04-05,102.6983323238214,18.40279407532141,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12183.59
EONET_19667,Wildfire in Thailand 1028373,wildfires,Wildfires,2026-04-05,98.8579499172196,14.344083090820202,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12787.7
EONET_19668,Wildfire in Laos 1028403,wildfires,Wildfires,2026-04-05,103.66067419181182,20.065131530936622,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11974.42
EONET_19669,Wildfire in Laos 1028356,wildfires,Wildfires,2026-04-05,103.23278061723815,18.591504744071088,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12133.8
EONET_19710,"Wildfire in Myanmar, Thailand 1028438",wildfires,Wildfires,2026-04-05,98.79176148424013,14.168423982594474,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12807.89
EONET_19752,Wildfire in Laos 1028453,wildfires,Wildfires,2026-04-05,102.23008074996892,18.811303992804028,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12174.86
EONET_19753,Wildfire in Thailand 1028454,wildfires,Wildfires,2026-04-05,99.2065989432611,14.485579044128954,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12753.65
EONET_19770,Wildfire in Laos 1028472,wildfires,Wildfires,2026-04-05,102.65433735171523,20.016833962906986,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12039.52
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-05,171.8,-13.8,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8927.07
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-05,172.3,-14.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8940.94
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-05,172.4,-14.9,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8963.63
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-05,172.6,-15.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8963.3
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-06,173.1,-15.7,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8970.46
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-06,173.6,-16.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8962.69
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-06,173.8,-16.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8978.24
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-06,174.4,-17.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,8979.01
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-07,174.8,-18.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9026.74
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-07,175.3,-19.2,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9075.6
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-07,175.9,-20.0,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9094.36
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-07,177.0,-21.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9101.7
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-08,177.4,-22.2,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9161.12
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-08,177.8,-23.4,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9229.41
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-08,178.4,-24.4,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9268.51
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-08,178.5,-25.4,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9342.89
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-09,178.8,-26.2,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9387.63
EONET_19329,Tropical Cyclone Vaianu,severeStorms,Severe Storms,2026-04-09,179.0,-26.8,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9423.16
EONET_19425,"Williams Creek Wildfire, Perry, Alabama",wildfires,Wildfires,2026-04-04,-87.04236,32.76539,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,424.99
EONET_19375,Flood in Türkiye 1103833,floods,Floods,2026-04-04,35.2823275,37.0468862,US-MIAMI,Miami,United States,25.7617,-80.1918,10309.1
EONET_19303,Wildfire in Australia 1028178,wildfires,Wildfires,2026-04-04,125.53351718733587,-16.33584965065326,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,13031.45
EONET_19332,Wildfire in Australia 1028196,wildfires,Wildfires,2026-04-04,125.24338868857761,-16.387720501824536,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,13060.22
EONET_19333,Wildfire in Australia 1028197,wildfires,Wildfires,2026-04-04,125.36553191466744,-16.356429693747376,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,13047.52
EONET_19334,Wildfire in Myanmar 1028190,wildfires,Wildfires,2026-04-04,92.9275818660162,21.229773945458223,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12458.29
EONET_19378,Wildfire in United States 1028214,wildfires,Wildfires,2026-04-04,-96.57078824265754,37.3112587541737,US-DALLAS,Dallas,United States,32.7767,-96.797,504.64
EONET_19393,Wildfire in United States 1028228,wildfires,Wildfires,2026-04-04,-96.01471554931712,37.52559528078477,US-DALLAS,Dallas,United States,32.7767,-96.797,532.81
EONET_19468,Wildfire in India 1028239,wildfires,Wildfires,2026-04-04,82.78680316461188,27.275678450052116,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12268.96
EONET_19485,Wildfire in Laos 1028280,wildfires,Wildfires,2026-04-04,103.57469731590068,20.014534875717416,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11984.22
EONET_19527,Wildfire in Laos 1028303,wildfires,Wildfires,2026-04-04,101.79477608362477,18.81316018651012,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12200.87
EONET_19544,Wildfire in Thailand 1028307,wildfires,Wildfires,2026-04-04,99.32899172555459,15.025719046113432,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12696.54
EONET_19545,Wildfire in Laos 1028312,wildfires,Wildfires,2026-04-04,101.52925975249204,18.06082866161872,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12285.59
EONET_19614,"Wildfire in Laos, Thailand 1028349",wildfires,Wildfires,2026-04-04,101.102882400568,18.461331559042797,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12274.43
EONET_19670,Wildfire in Thailand 1028374,wildfires,Wildfires,2026-04-04,98.10879805147805,19.48758649909807,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12352.08
EONET_19671,"Wildfire in Thailand, Laos 1028370",wildfires,Wildfires,2026-04-04,101.04729176500632,18.399643476660007,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12283.4
EONET_19754,Wildfire in Laos 1028467,wildfires,Wildfires,2026-04-04,101.81452197919938,18.354958702558026,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12241.54
EONET_19587,"COVELO SOUTH VMP RX Prescribed Fire, Mendocino, California",wildfires,Wildfires,2026-04-04,-123.20401,39.718807,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,194.22
EONET_19354,"North Twin Wildfire, Hutchinson, Texas",wildfires,Wildfires,2026-04-04,-101.57466,35.75541,US-DENVER,Denver,United States,39.7392,-104.9903,535.08
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-04,155.1,-9.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9974.08
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-04,154.9,-9.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9991.29
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-04,154.7,-9.0,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10001.61
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-04,154.4,-8.9,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10020.57
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-05,154.2,-8.8,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10030.93
